Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
18/12/2006,08:21:00,1.866,0.194,237.26,8.6,9.0,0.0,17.0
18/12/2006,08:22:00,1.476,0.198,237.79,6.2,2.0,0.0,17.0
18/12/2006,08:23:00,1.49,0.204,239.04,6.2,1.0,0.0,18.0
18/12/2006,08:24:00,1.478,0.202,238.42,6.2,1.0,0.0,17.0
18/12/2006,08:25:00,1.448,0.16,238.72,6.0,1.0,0.0,18.0
18/12/2006,08:26:00,1.406,0.102,238.91,5.8,1.0,0.0,17.0
18/12/2006,08:27:00,1.41,0.102,238.96,5.8,2.0,0.0,18.0
18/12/2006,08:28:00,1.408,0.1,238.62,5.8,1.0,0.0,17.0
18/12/2006,08:29:00,1.41,0.102,238.77,5.8,1.0,0.0,18.0
18/12/2006,08:30:00,1.402,0.1,238.21,5.8,1.0,0.0,17.0
18/12/2006,08:31:00,1.398,0.1,238.37,5.8,1.0,0.0,18.0
18/12/2006,08:32:00,1.304,0.0,237.97,5.4,2.0,0.0,17.0
18/12/2006,08:33:00,1.308,0.0,237.12,5.4,1.0,0.0,17.0
18/12/2006,08:34:00,1.302,0.0,236.99,5.4,1.0,0.0,17.0
18/12/2006,08:35:00,1.306,0.0,237.69,5.4,1.0,0.0,18.0
18/12/2006,08:36:00,1.306,0.0,237.78,5.4,1.0,0.0,17.0
18/12/2006,08:37:00,1.308,0.0,238.52,5.4,2.0,0.0,17.0
18/12/2006,08:38:00,1.316,0.0,238.73,5.4,1.0,0.0,18.0
18/12/2006,08:39:00,1.322,0.0,239.16,5.4,1.0,0.0,17.0
18/12/2006,08:40:00,1.322,0.0,239.03,5.4,1.0,0.0,18.0
18/12/2006,08:41:00,1.322,0.0,239.29,5.4,1.0,0.0,17.0
18/12/2006,08:42:00,1.312,0.0,238.64,5.4,2.0,0.0,18.0
18/12/2006,08:43:00,1.282,0.0,239.02,5.2,0.0,0.0,17.0
18/12/2006,08:44:00,1.324,0.0,238.72,5.4,2.0,0.0,18.0
18/12/2006,08:45:00,1.318,0.0,237.99,5.4,1.0,0.0,17.0
18/12/2006,08:46:00,1.33,0.0,239.38,5.4,1.0,0.0,18.0
18/12/2006,08:47:00,1.32,0.0,238.95,5.4,1.0,0.0,17.0
18/12/2006,08:48:00,1.326,0.0,239.64,5.4,2.0,0.0,18.0
18/12/2006,08:49:00,1.324,0.0,240.05,5.4,1.0,0.0,17.0
18/12/2006,08:50:00,1.426,0.076,240.21,5.8,1.0,0.0,18.0
18/12/2006,08:51:00,1.424,0.118,238.14,6.0,1.0,0.0,18.0
18/12/2006,08:52:00,1.366,0.124,238.02,5.6,1.0,0.0,17.0
18/12/2006,08:53:00,1.404,0.108,237.41,5.8,1.0,0.0,17.0
18/12/2006,08:54:00,3.078,0.078,235.25,13.6,27.0,0.0,17.0
18/12/2006,08:55:00,3.546,0.074,235.53,15.0,38.0,0.0,17.0
18/12/2006,08:56:00,3.562,0.076,235.87,15.0,37.0,0.0,17.0
18/12/2006,08:57:00,3.618,0.186,234.84,15.4,37.0,0.0,17.0
18/12/2006,08:58:00,3.626,0.2,234.53,15.4,37.0,1.0,17.0
18/12/2006,08:59:00,3.652,0.282,234.19,15.6,37.0,1.0,17.0
18/12/2006,09:00:00,3.678,0.288,234.99,15.6,37.0,2.0,17.0
18/12/2006,09:01:00,3.694,0.29,235.41,15.6,37.0,1.0,17.0
18/12/2006,09:02:00,3.708,0.292,235.73,15.6,37.0,2.0,17.0
18/12/2006,09:03:00,3.708,0.292,235.9,15.6,37.0,1.0,17.0
18/12/2006,09:04:00,3.694,0.292,235.86,15.6,37.0,1.0,17.0
18/12/2006,09:05:00,3.642,0.226,235.81,15.4,38.0,2.0,17.0
18/12/2006,09:06:00,3.576,0.162,235.18,15.2,36.0,1.0,17.0
18/12/2006,09:07:00,3.604,0.166,235.96,15.2,38.0,2.0,17.0
18/12/2006,09:08:00,2.012,0.17,238.55,9.4,12.0,1.0,17.0
18/12/2006,09:09:00,1.332,0.082,238.88,5.6,0.0,1.0,18.0
18/12/2006,09:10:00,1.322,0.078,238.1,5.4,0.0,2.0,17.0
18/12/2006,09:11:00,1.31,0.08,237.51,5.4,0.0,1.0,17.0
18/12/2006,09:12:00,1.326,0.11,237.32,5.6,0.0,1.0,18.0
18/12/2006,09:13:00,1.314,0.084,236.78,5.4,1.0,1.0,17.0
18/12/2006,09:14:00,1.31,0.076,237.17,5.4,0.0,2.0,17.0
18/12/2006,09:15:00,1.31,0.076,237.32,5.4,0.0,1.0,17.0
18/12/2006,09:16:00,1.314,0.078,238.25,5.4,0.0,1.0,18.0
18/12/2006,09:17:00,1.316,0.08,238.65,5.4,0.0,1.0,17.0
18/12/2006,09:18:00,1.326,0.082,239.23,5.4,0.0,2.0,18.0
18/12/2006,09:19:00,1.336,0.086,240.12,5.4,0.0,1.0,17.0
18/12/2006,09:20:00,1.336,0.086,240.24,5.4,0.0,1.0,18.0
18/12/2006,09:21:00,1.338,0.084,240.63,5.6,0.0,1.0,18.0
18/12/2006,09:22:00,1.296,0.0,240.69,5.4,0.0,0.0,18.0
18/12/2006,09:23:00,1.262,0.0,240.62,5.2,0.0,0.0,17.0
18/12/2006,09:24:00,1.368,0.07,241.0,5.6,0.0,0.0,18.0
18/12/2006,09:25:00,1.374,0.098,240.45,5.6,0.0,0.0,18.0
18/12/2006,09:26:00,1.364,0.096,239.83,5.6,0.0,0.0,17.0
18/12/2006,09:27:00,1.346,0.09,238.58,5.6,0.0,0.0,18.0
18/12/2006,09:28:00,1.328,0.086,237.51,5.6,0.0,0.0,17.0
18/12/2006,09:29:00,1.312,0.08,235.72,5.4,0.0,0.0,17.0
18/12/2006,09:30:00,1.322,0.084,236.37,5.6,0.0,0.0,17.0
18/12/2006,09:31:00,1.326,0.086,237.0,5.6,0.0,0.0,17.0
18/12/2006,09:32:00,1.326,0.086,237.13,5.6,0.0,0.0,18.0
18/12/2006,09:33:00,1.308,0.082,235.84,5.4,0.0,0.0,17.0
18/12/2006,09:34:00,1.302,0.08,235.48,5.4,0.0,0.0,17.0
18/12/2006,09:35:00,1.306,0.08,235.47,5.4,0.0,0.0,17.0
18/12/2006,09:36:00,1.312,0.082,235.94,5.4,0.0,0.0,17.0
18/12/2006,09:37:00,1.316,0.084,236.31,5.6,0.0,0.0,17.0
18/12/2006,09:38:00,1.32,0.084,236.7,5.6,0.0,0.0,17.0
18/12/2006,09:39:00,1.25,0.0,236.78,5.2,0.0,0.0,17.0
18/12/2006,09:40:00,1.204,0.046,234.77,5.0,0.0,0.0,17.0
18/12/2006,09:41:00,1.216,0.0,235.34,5.0,0.0,0.0,17.0
18/12/2006,09:42:00,1.296,0.0,236.8,5.4,0.0,0.0,17.0
18/12/2006,09:43:00,1.314,0.058,237.53,5.4,0.0,0.0,18.0
18/12/2006,09:44:00,1.304,0.056,236.88,5.4,0.0,0.0,17.0
18/12/2006,09:45:00,1.298,0.056,236.73,5.4,0.0,0.0,17.0
18/12/2006,09:46:00,1.3,0.056,236.77,5.4,0.0,0.0,17.0
18/12/2006,09:47:00,1.304,0.056,236.82,5.4,0.0,0.0,17.0
18/12/2006,09:48:00,1.298,0.054,236.34,5.4,0.0,0.0,18.0
18/12/2006,09:49:00,1.296,0.056,236.26,5.4,0.0,0.0,17.0
18/12/2006,09:50:00,1.29,0.054,236.23,5.4,0.0,0.0,17.0
18/12/2006,09:51:00,1.278,0.0,236.99,5.4,0.0,0.0,17.0
18/12/2006,09:52:00,1.234,0.0,237.45,5.2,0.0,0.0,17.0
18/12/2006,09:53:00,1.236,0.0,237.38,5.2,0.0,0.0,17.0
18/12/2006,09:54:00,1.24,0.0,237.86,5.2,0.0,0.0,18.0
18/12/2006,09:55:00,1.244,0.0,238.16,5.2,0.0,0.0,17.0
18/12/2006,09:56:00,1.242,0.0,238.59,5.2,0.0,0.0,18.0
18/12/2006,09:57:00,1.248,0.0,239.15,5.2,0.0,0.0,17.0
18/12/2006,09:58:00,1.316,0.0,238.44,5.4,0.0,0.0,18.0
18/12/2006,09:59:00,1.358,0.09,238.78,5.6,0.0,0.0,17.0
18/12/2006,10:00:00,1.352,0.09,238.66,5.6,0.0,0.0,17.0
18/12/2006,10:01:00,1.342,0.088,238.05,5.6,0.0,0.0,18.0
18/12/2006,10:02:00,1.332,0.086,237.63,5.6,0.0,0.0,17.0
18/12/2006,10:03:00,1.336,0.088,237.88,5.6,0.0,0.0,17.0
18/12/2006,10:04:00,1.346,0.09,238.67,5.6,0.0,0.0,18.0
18/12/2006,10:05:00,1.35,0.092,239.06,5.6,0.0,0.0,17.0
18/12/2006,10:06:00,1.348,0.09,238.76,5.6,0.0,0.0,18.0
18/12/2006,10:07:00,1.336,0.088,238.15,5.6,0.0,0.0,17.0
18/12/2006,10:08:00,1.338,0.09,238.49,5.6,0.0,0.0,18.0
18/12/2006,10:09:00,1.328,0.086,237.25,5.6,0.0,0.0,17.0
18/12/2006,10:10:00,1.336,0.088,237.83,5.6,0.0,0.0,17.0
18/12/2006,10:11:00,1.336,0.088,238.05,5.6,0.0,0.0,18.0
18/12/2006,10:12:00,1.332,0.088,237.73,5.6,0.0,0.0,17.0
18/12/2006,10:13:00,1.284,0.0,237.66,5.4,0.0,0.0,17.0
18/12/2006,10:14:00,1.252,0.0,239.27,5.2,0.0,0.0,18.0
18/12/2006,10:15:00,1.258,0.0,239.29,5.2,0.0,0.0,17.0
18/12/2006,10:16:00,1.246,0.0,238.17,5.2,0.0,0.0,18.0
18/12/2006,10:17:00,1.246,0.0,238.3,5.2,0.0,0.0,17.0
18/12/2006,10:18:00,1.24,0.0,238.17,5.2,0.0,0.0,17.0
18/12/2006,10:19:00,1.238,0.0,238.27,5.2,0.0,0.0,18.0
18/12/2006,10:20:00,1.238,0.0,237.74,5.2,0.0,0.0,17.0
18/12/2006,10:21:00,1.222,0.0,236.04,5.2,0.0,0.0,17.0
18/12/2006,10:22:00,1.24,0.0,237.64,5.2,0.0,0.0,18.0
18/12/2006,10:23:00,1.252,0.0,238.87,5.2,0.0,0.0,17.0
18/12/2006,10:24:00,1.296,0.0,239.71,5.4,0.0,0.0,18.0
18/12/2006,10:25:00,1.326,0.064,239.42,5.4,0.0,0.0,17.0
18/12/2006,10:26:00,1.332,0.064,239.22,5.4,0.0,0.0,18.0
18/12/2006,10:27:00,1.326,0.062,238.79,5.4,0.0,0.0,17.0
18/12/2006,10:28:00,1.334,0.064,239.48,5.4,0.0,0.0,18.0
18/12/2006,10:29:00,1.33,0.064,239.43,5.4,0.0,0.0,17.0
18/12/2006,10:30:00,1.33,0.066,240.19,5.4,0.0,0.0,18.0
18/12/2006,10:31:00,1.318,0.062,238.99,5.4,0.0,0.0,17.0
18/12/2006,10:32:00,1.33,0.064,239.68,5.4,0.0,0.0,18.0
18/12/2006,10:33:00,1.38,0.112,239.86,5.8,0.0,0.0,18.0
18/12/2006,10:34:00,1.378,0.106,240.07,5.6,0.0,0.0,17.0
18/12/2006,10:35:00,1.362,0.096,240.02,5.6,0.0,0.0,18.0
18/12/2006,10:36:00,1.352,0.094,239.53,5.6,0.0,0.0,17.0
18/12/2006,10:37:00,1.354,0.094,239.78,5.6,0.0,0.0,18.0
18/12/2006,10:38:00,1.356,0.094,239.59,5.6,0.0,0.0,18.0
18/12/2006,10:39:00,1.354,0.094,239.32,5.6,0.0,0.0,17.0
18/12/2006,10:40:00,1.344,0.09,238.65,5.6,0.0,0.0,18.0
18/12/2006,10:41:00,1.348,0.092,239.03,5.6,0.0,0.0,17.0
18/12/2006,10:42:00,1.356,0.094,239.91,5.6,0.0,0.0,18.0
18/12/2006,10:43:00,1.348,0.092,239.2,5.6,0.0,0.0,17.0
18/12/2006,10:44:00,1.34,0.092,239.03,5.6,0.0,0.0,18.0
18/12/2006,10:45:00,1.346,0.096,239.81,5.6,0.0,0.0,17.0
18/12/2006,10:46:00,1.352,0.096,239.95,5.6,0.0,0.0,18.0
18/12/2006,10:47:00,1.354,0.096,239.87,5.6,0.0,0.0,18.0
18/12/2006,10:48:00,1.332,0.07,239.47,5.4,0.0,0.0,17.0
18/12/2006,10:49:00,1.254,0.0,239.76,5.2,0.0,0.0,18.0
18/12/2006,10:50:00,1.248,0.0,239.2,5.2,0.0,0.0,17.0
18/12/2006,10:51:00,1.25,0.0,239.48,5.2,0.0,0.0,18.0
18/12/2006,10:52:00,1.258,0.0,240.31,5.2,0.0,0.0,18.0
18/12/2006,10:53:00,1.27,0.0,240.71,5.2,0.0,0.0,17.0
18/12/2006,10:54:00,1.266,0.0,240.3,5.2,0.0,0.0,18.0
18/12/2006,10:55:00,1.266,0.0,240.24,5.2,0.0,0.0,18.0
18/12/2006,10:56:00,1.26,0.0,239.81,5.2,0.0,0.0,17.0
18/12/2006,10:57:00,1.272,0.0,240.88,5.2,0.0,0.0,18.0
18/12/2006,10:58:00,1.268,0.0,240.62,5.2,0.0,0.0,18.0
18/12/2006,10:59:00,1.26,0.0,239.89,5.2,0.0,0.0,17.0
18/12/2006,11:00:00,1.254,0.0,239.2,5.2,0.0,0.0,18.0
18/12/2006,11:01:00,1.254,0.0,239.33,5.2,0.0,0.0,17.0
18/12/2006,11:02:00,1.244,0.0,238.82,5.2,0.0,0.0,18.0
18/12/2006,11:03:00,1.248,0.0,239.35,5.2,0.0,0.0,17.0
18/12/2006,11:04:00,1.258,0.0,240.17,5.2,0.0,0.0,18.0
18/12/2006,11:05:00,1.334,0.064,239.4,5.6,0.0,0.0,18.0
18/12/2006,11:06:00,1.33,0.08,238.95,5.4,0.0,1.0,17.0
18/12/2006,11:07:00,1.392,0.152,238.51,5.8,0.0,2.0,18.0
18/12/2006,11:08:00,1.406,0.184,238.69,5.8,0.0,1.0,17.0
18/12/2006,11:09:00,1.46,0.228,239.0,6.2,0.0,2.0,17.0
18/12/2006,11:10:00,1.516,0.312,238.59,6.4,0.0,1.0,18.0
18/12/2006,11:11:00,1.51,0.314,238.65,6.4,0.0,1.0,17.0
18/12/2006,11:12:00,1.506,0.312,238.52,6.4,0.0,2.0,18.0
18/12/2006,11:13:00,1.504,0.314,238.63,6.4,0.0,1.0,17.0
18/12/2006,11:14:00,1.494,0.312,238.44,6.4,0.0,2.0,18.0
18/12/2006,11:15:00,1.502,0.318,239.59,6.4,0.0,1.0,17.0
18/12/2006,11:16:00,1.492,0.316,239.03,6.4,0.0,1.0,18.0
18/12/2006,11:17:00,1.43,0.222,239.57,6.0,0.0,2.0,17.0
18/12/2006,11:18:00,1.416,0.212,238.84,6.0,0.0,1.0,18.0
18/12/2006,11:19:00,1.406,0.208,238.03,5.8,0.0,1.0,17.0
18/12/2006,11:20:00,1.398,0.204,237.44,5.8,0.0,2.0,17.0
18/12/2006,11:21:00,1.392,0.204,237.0,5.8,0.0,1.0,18.0
18/12/2006,11:22:00,1.42,0.204,237.31,6.0,0.0,1.0,17.0
18/12/2006,11:23:00,1.72,0.198,236.7,7.2,0.0,1.0,17.0
18/12/2006,11:24:00,1.756,0.202,237.55,7.4,0.0,2.0,17.0
18/12/2006,11:25:00,1.612,0.082,237.57,6.8,0.0,1.0,18.0
18/12/2006,11:26:00,1.602,0.07,237.29,6.6,0.0,1.0,17.0
18/12/2006,11:27:00,1.598,0.07,236.98,6.6,0.0,1.0,17.0
18/12/2006,11:28:00,1.508,0.074,237.86,6.2,0.0,1.0,17.0
18/12/2006,11:29:00,1.316,0.0,240.47,5.4,0.0,1.0,18.0
18/12/2006,11:30:00,1.498,0.0,240.32,6.2,0.0,0.0,18.0
18/12/2006,11:31:00,1.59,0.048,240.29,6.6,0.0,0.0,17.0
18/12/2006,11:32:00,1.602,0.052,240.41,6.6,0.0,0.0,18.0
18/12/2006,11:33:00,1.58,0.054,238.78,6.6,0.0,0.0,17.0
18/12/2006,11:34:00,1.6,0.05,240.37,6.6,0.0,0.0,18.0
18/12/2006,11:35:00,1.602,0.05,240.52,6.6,0.0,0.0,18.0
18/12/2006,11:36:00,1.61,0.048,241.21,6.6,0.0,0.0,18.0
18/12/2006,11:37:00,1.612,0.048,241.45,6.6,0.0,0.0,18.0
18/12/2006,11:38:00,1.63,0.05,242.38,6.6,0.0,0.0,18.0
18/12/2006,11:39:00,1.636,0.054,242.48,6.6,0.0,0.0,17.0
18/12/2006,11:40:00,1.626,0.056,241.74,6.6,0.0,0.0,18.0
18/12/2006,11:41:00,1.626,0.056,241.6,6.6,0.0,0.0,18.0
18/12/2006,11:42:00,1.626,0.056,241.64,6.6,0.0,0.0,18.0
18/12/2006,11:43:00,1.616,0.058,240.9,6.6,0.0,0.0,18.0
18/12/2006,11:44:00,1.612,0.058,240.5,6.6,0.0,0.0,18.0
18/12/2006,11:45:00,1.618,0.058,241.1,6.6,0.0,0.0,17.0
18/12/2006,11:46:00,1.698,0.0,241.21,7.0,0.0,0.0,18.0
18/12/2006,11:47:00,1.728,0.076,241.18,7.0,0.0,0.0,18.0
18/12/2006,11:48:00,1.8,0.166,240.52,7.4,0.0,0.0,18.0
18/12/2006,11:49:00,1.786,0.176,240.3,7.4,0.0,0.0,17.0
18/12/2006,11:50:00,1.79,0.178,240.64,7.4,0.0,0.0,18.0
18/12/2006,11:51:00,1.788,0.178,240.59,7.4,0.0,0.0,18.0
18/12/2006,11:52:00,1.796,0.182,241.39,7.4,0.0,0.0,18.0
18/12/2006,11:53:00,1.8,0.182,241.35,7.4,0.0,0.0,17.0
18/12/2006,11:54:00,1.792,0.18,241.07,7.4,0.0,0.0,18.0
18/12/2006,11:55:00,1.784,0.178,240.76,7.4,0.0,0.0,18.0
18/12/2006,11:56:00,1.778,0.178,240.77,7.4,0.0,0.0,18.0
18/12/2006,11:57:00,1.766,0.156,241.2,7.2,0.0,0.0,18.0
18/12/2006,11:58:00,1.722,0.078,241.86,7.0,0.0,0.0,17.0
18/12/2006,11:59:00,1.726,0.08,242.25,7.0,0.0,0.0,18.0
18/12/2006,12:00:00,1.734,0.084,242.96,7.0,0.0,0.0,19.0
18/12/2006,12:01:00,1.686,0.0,242.38,6.8,0.0,0.0,17.0
18/12/2006,12:02:00,1.622,0.056,241.39,6.6,0.0,0.0,18.0
18/12/2006,12:03:00,1.618,0.056,241.06,6.6,0.0,0.0,18.0
18/12/2006,12:04:00,1.614,0.058,240.76,6.6,0.0,0.0,18.0
18/12/2006,12:05:00,1.62,0.056,241.21,6.6,0.0,0.0,18.0
18/12/2006,12:06:00,1.618,0.056,241.06,6.6,0.0,0.0,17.0
18/12/2006,12:07:00,1.624,0.056,241.43,6.6,0.0,0.0,18.0
18/12/2006,12:08:00,1.636,0.054,241.82,6.6,0.0,0.0,18.0
18/12/2006,12:09:00,1.638,0.0,242.06,6.6,0.0,0.0,18.0
18/12/2006,12:10:00,1.65,0.0,243.03,6.8,0.0,0.0,18.0
18/12/2006,12:11:00,1.64,0.0,242.27,6.6,0.0,0.0,18.0
18/12/2006,12:12:00,1.642,0.0,242.84,6.6,0.0,0.0,18.0
18/12/2006,12:13:00,1.626,0.0,241.78,6.6,0.0,0.0,18.0
18/12/2006,12:14:00,1.628,0.0,241.92,6.6,0.0,0.0,18.0
18/12/2006,12:15:00,1.626,0.0,241.7,6.6,0.0,0.0,18.0
18/12/2006,12:16:00,1.63,0.0,242.06,6.6,0.0,0.0,18.0
18/12/2006,12:17:00,1.624,0.0,241.66,6.6,0.0,0.0,18.0
18/12/2006,12:18:00,1.63,0.0,241.97,6.6,0.0,0.0,18.0
18/12/2006,12:19:00,1.638,0.0,242.74,6.6,0.0,0.0,18.0
18/12/2006,12:20:00,1.636,0.0,242.49,6.6,0.0,0.0,18.0
18/12/2006,12:21:00,1.618,0.0,241.17,6.6,0.0,0.0,17.0
18/12/2006,12:22:00,1.622,0.0,241.36,6.6,0.0,0.0,18.0
18/12/2006,12:23:00,1.71,0.046,241.52,7.0,0.0,0.0,18.0
18/12/2006,12:24:00,1.742,0.096,241.83,7.2,0.0,0.0,18.0
18/12/2006,12:25:00,1.622,0.1,242.51,6.6,0.0,0.0,18.0
18/12/2006,12:26:00,1.69,0.102,242.84,7.0,0.0,0.0,18.0
18/12/2006,12:27:00,2.352,0.094,242.42,9.6,0.0,0.0,18.0
18/12/2006,12:28:00,2.138,0.092,241.72,8.8,0.0,0.0,18.0
18/12/2006,12:29:00,1.53,0.1,242.42,6.2,0.0,0.0,18.0
18/12/2006,12:30:00,2.414,0.408,242.12,10.8,0.0,0.0,18.0
18/12/2006,12:31:00,2.092,0.376,242.24,9.4,0.0,0.0,18.0
18/12/2006,12:32:00,2.858,0.522,241.87,12.4,0.0,0.0,18.0
18/12/2006,12:33:00,3.122,0.51,240.63,13.2,0.0,0.0,17.0
18/12/2006,12:34:00,3.092,0.502,241.32,13.0,0.0,0.0,18.0
18/12/2006,12:35:00,3.054,0.478,241.22,13.0,0.0,0.0,18.0
18/12/2006,12:36:00,3.026,0.472,241.51,12.8,0.0,0.0,18.0
18/12/2006,12:37:00,3.002,0.464,241.45,12.6,0.0,0.0,18.0
18/12/2006,12:38:00,2.686,0.326,241.55,11.6,0.0,0.0,18.0
18/12/2006,12:39:00,1.468,0.074,243.17,6.0,0.0,0.0,18.0
18/12/2006,12:40:00,1.434,0.0,242.38,5.8,0.0,0.0,18.0
18/12/2006,12:41:00,1.38,0.0,241.62,5.6,0.0,0.0,17.0
18/12/2006,12:42:00,1.378,0.0,241.59,5.6,0.0,0.0,18.0
18/12/2006,12:43:00,1.388,0.0,242.57,5.6,0.0,0.0,18.0
18/12/2006,12:44:00,1.406,0.0,243.68,5.8,0.0,0.0,18.0
18/12/2006,12:45:00,1.41,0.0,244.23,5.8,0.0,0.0,19.0
18/12/2006,12:46:00,1.412,0.0,244.4,5.8,0.0,0.0,18.0
18/12/2006,12:47:00,1.412,0.0,244.66,5.8,0.0,0.0,18.0
18/12/2006,12:48:00,1.414,0.0,245.18,5.8,0.0,0.0,19.0
18/12/2006,12:49:00,1.408,0.0,244.32,5.8,0.0,0.0,18.0
18/12/2006,12:50:00,1.41,0.0,244.31,5.8,0.0,0.0,18.0
18/12/2006,12:51:00,1.416,0.0,244.84,5.8,0.0,0.0,18.0
18/12/2006,12:52:00,1.422,0.0,245.22,5.8,0.0,0.0,19.0
18/12/2006,12:53:00,1.42,0.0,244.91,5.8,0.0,0.0,18.0
18/12/2006,12:54:00,1.41,0.0,244.27,5.8,0.0,0.0,18.0
18/12/2006,12:55:00,1.41,0.0,244.39,5.8,0.0,0.0,19.0
18/12/2006,12:56:00,1.412,0.0,244.74,5.8,0.0,0.0,18.0
18/12/2006,12:57:00,1.408,0.0,244.16,5.8,0.0,0.0,18.0
18/12/2006,12:58:00,1.402,0.0,244.11,5.6,0.0,0.0,19.0
18/12/2006,12:59:00,1.394,0.0,243.76,5.6,0.0,0.0,18.0
18/12/2006,13:00:00,1.48,0.058,244.03,6.0,0.0,0.0,18.0
18/12/2006,13:01:00,1.512,0.11,244.45,6.2,0.0,0.0,18.0
18/12/2006,13:02:00,1.512,0.11,244.69,6.2,0.0,0.0,18.0
18/12/2006,13:03:00,1.506,0.108,244.31,6.2,0.0,0.0,19.0
18/12/2006,13:04:00,1.458,0.106,243.62,6.0,0.0,0.0,18.0
18/12/2006,13:05:00,1.65,0.114,243.02,6.8,0.0,0.0,18.0
18/12/2006,13:06:00,1.766,0.124,242.49,7.2,0.0,0.0,18.0
18/12/2006,13:07:00,1.762,0.124,242.31,7.2,0.0,0.0,18.0
18/12/2006,13:08:00,1.76,0.122,241.57,7.2,0.0,0.0,18.0
18/12/2006,13:09:00,1.758,0.12,241.5,7.2,0.0,0.0,18.0
18/12/2006,13:10:00,1.756,0.12,241.32,7.2,0.0,0.0,17.0
18/12/2006,13:11:00,1.812,0.166,242.16,7.4,0.0,0.0,18.0
18/12/2006,13:12:00,1.848,0.232,242.74,7.6,0.0,0.0,18.0
18/12/2006,13:13:00,1.914,0.314,242.48,8.0,0.0,0.0,18.0
18/12/2006,13:14:00,1.93,0.356,242.74,8.0,0.0,2.0,18.0
18/12/2006,13:15:00,1.874,0.268,243.22,7.8,0.0,1.0,18.0
18/12/2006,13:16:00,1.844,0.224,243.48,7.6,0.0,1.0,19.0
18/12/2006,13:17:00,1.836,0.222,243.08,7.6,0.0,2.0,18.0
18/12/2006,13:18:00,1.838,0.222,243.27,7.6,0.0,1.0,18.0
18/12/2006,13:19:00,1.826,0.22,242.51,7.6,0.0,2.0,18.0
18/12/2006,13:20:00,1.834,0.222,243.17,7.6,0.0,1.0,18.0
18/12/2006,13:21:00,1.832,0.222,243.1,7.6,0.0,1.0,18.0
18/12/2006,13:22:00,1.83,0.222,243.04,7.6,0.0,2.0,18.0
18/12/2006,13:23:00,1.774,0.12,243.44,7.2,0.0,1.0,18.0
18/12/2006,13:24:00,1.768,0.116,243.08,7.2,0.0,2.0,18.0
18/12/2006,13:25:00,1.766,0.114,242.98,7.2,0.0,1.0,18.0
18/12/2006,13:26:00,1.768,0.116,243.32,7.2,0.0,1.0,18.0
18/12/2006,13:27:00,1.734,0.106,240.84,7.2,0.0,2.0,18.0
18/12/2006,13:28:00,1.726,0.104,240.32,7.2,0.0,1.0,18.0
18/12/2006,13:29:00,1.726,0.106,240.71,7.2,0.0,1.0,18.0
18/12/2006,13:30:00,1.732,0.108,241.41,7.2,0.0,1.0,17.0
18/12/2006,13:31:00,1.74,0.11,242.03,7.2,0.0,2.0,18.0
18/12/2006,13:32:00,1.74,0.112,242.21,7.2,0.0,1.0,18.0
18/12/2006,13:33:00,1.634,0.1,241.81,6.8,0.0,1.0,18.0
18/12/2006,13:34:00,1.5,0.086,241.94,6.2,0.0,1.0,18.0
18/12/2006,13:35:00,1.494,0.084,241.48,6.2,0.0,2.0,18.0
18/12/2006,13:36:00,1.634,0.082,241.18,6.8,0.0,1.0,18.0
18/12/2006,13:37:00,1.746,0.14,240.97,7.2,0.0,1.0,17.0
18/12/2006,13:38:00,1.73,0.094,241.31,7.2,0.0,0.0,18.0
18/12/2006,13:39:00,1.72,0.094,240.81,7.0,0.0,0.0,18.0
18/12/2006,13:40:00,1.72,0.094,240.97,7.0,0.0,0.0,18.0
18/12/2006,13:41:00,1.71,0.092,240.64,7.0,0.0,0.0,17.0
18/12/2006,13:42:00,1.714,0.094,241.26,7.0,0.0,0.0,18.0
18/12/2006,13:43:00,1.708,0.094,240.99,7.0,0.0,0.0,18.0
18/12/2006,13:44:00,1.7,0.092,240.45,7.0,0.0,0.0,18.0
18/12/2006,13:45:00,1.692,0.09,239.91,7.0,0.0,0.0,17.0
18/12/2006,13:46:00,1.69,0.09,239.77,7.0,0.0,0.0,18.0
18/12/2006,13:47:00,1.694,0.09,240.15,7.0,0.0,0.0,18.0
18/12/2006,13:48:00,1.696,0.09,240.32,7.0,0.0,0.0,17.0
18/12/2006,13:49:00,1.696,0.092,240.38,7.0,0.0,0.0,18.0
18/12/2006,13:50:00,1.692,0.09,240.02,7.0,0.0,0.0,18.0
18/12/2006,13:51:00,1.702,0.092,240.88,7.0,0.0,0.0,17.0
18/12/2006,13:52:00,1.746,0.116,241.64,7.2,0.0,0.0,18.0
18/12/2006,13:53:00,1.694,0.064,241.22,7.0,0.0,0.0,18.0
18/12/2006,13:54:00,1.69,0.064,241.05,7.0,0.0,0.0,18.0
18/12/2006,13:55:00,1.688,0.064,241.04,7.0,0.0,0.0,18.0
18/12/2006,13:56:00,1.686,0.062,241.02,7.0,0.0,0.0,17.0
18/12/2006,13:57:00,1.686,0.064,241.18,7.0,0.0,0.0,18.0
18/12/2006,13:58:00,0.764,0.076,242.92,3.4,0.0,0.0,4.0
18/12/2006,13:59:00,0.486,0.082,243.3,2.0,0.0,0.0,0.0
